2590,Zumbi dos Palmares Airport,-9.510809898376465,-35.79169845581055,MCZ,SBMO,airport,OurAirports
2591,Alberto Alcolumbre Airport,0.0506640002131,-51.0722007751,MCP,SBMQ,airport,OurAirports
2592,Dix-Sept Rosado Airport,-5.2019200324999995,-37.3642997742,MVF,SBMS,airport,OurAirports
2593,Campo de Marte Airport,-23.5090999603,-46.6377983093,,SBMT,airport,OurAirports
2594,Manicoré Airport,-5.8113799095154,-61.278301239014,MNX,SBMY,airport,OurAirports
2595,Ministro Victor Konder International Airport,-26.879999,-48.651402,NVT,SBNF,airport,OurAirports
2596,Santo Ângelo Airport,-28.2817,-54.169102,GEL,SBNM,airport,OurAirports
2597,Governador Aluízio Alves International Airport,-5.768056,-35.376111,NAT,SBSG,airport,OurAirports
2598,Oiapoque Airport,3.85548996925354,-51.79690170288086,OYK,SBOI,airport,OurAirports
2599,Salgado Filho Airport,-29.994400024414062,-51.1713981628418,POA,SBPA,airport,OurAirports
2600,Prefeito Doutor João Silva Filho Airport,-2.89374995232,-41.73199844359999,PHB,SBPB,airport,OurAirports
2601,Poços de Caldas - Embaixador Walther Moreira Salles Airport,-21.843000411987,-46.567901611328,POO,SBPC,airport,OurAirports
2602,Lauro Kurtz Airport,-28.243999,-52.326599,PFB,SBPF,airport,OurAirports
2603,João Simões Lopes Neto International Airport,-31.718399,-52.327702,PET,SBPK,airport,OurAirports
2604,Senador Nilo Coelho Airport,-9.362409591674805,-40.56909942626953,PNZ,SBPL,airport,OurAirports
2605,Porto Nacional Airport,-10.719400405883789,-48.39970016479492,PNB,SBPN,airport,OurAirports
2606,Ponta Porã Airport,-22.54960060119629,-55.702598571777344,PMG,SBPP,airport,OurAirports
2607,Governador Jorge Teixeira de Oliveira Airport,-8.70928955078125,-63.90230178833008,PVH,SBPV,airport,OurAirports
2609,Plácido de Castro Airport,-9.868888854980469,-67.89805603027344,RBR,SBRB,airport,OurAirports
2610,Guararapes - Gilberto Freyre International Airport,-8.126489639282227,-34.92359924316406,REC,SBRF,airport,OurAirports
2612,Santos Dumont Airport,-22.910499572799996,-43.1631011963,SDU,SBRJ,airport,OurAirports
2613,Leite Lopes Airport,-21.136388778686523,-47.776668548583984,RAO,SBRP,airport,OurAirports
2614,Santa Cruz Air Force Base,-22.9324,-43.719101,SNZ,SBSC,airport,OurAirports
2615,Professor Urbano Ernesto Stumpf Airport,-23.22920036315918,-45.86149978637695,SJK,SBSJ,airport,OurAirports
2616,Marechal Cunha Machado International Airport,-2.585360050201416,-44.234100341796875,SLZ,SBSL,airport,OurAirports
2618,Congonhas Airport,-23.626110076904297,-46.65638732910156,CGH,SBSP,airport,OurAirports
2619,Prof. Eribelto Manoel Reino State Airport,-20.816600799599996,-49.40650177,SJP,SBSR,airport,OurAirports
2620,Base Aérea de Santos Airport,-23.928056716918945,-46.299720764160156,SSZ,SBST,airport,OurAirports
2621,Deputado Luiz Eduardo Magalhães International Airport,-12.9086112976,-38.3224983215,SSA,SBSV,airport,OurAirports
2622,Trombetas Airport,-1.489599943161,-56.396800994873,TMT,SBTB,airport,OurAirports
2623,Senador Petrônio Portela Airport,-5.0599398613,-42.8235015869,THE,SBTE,airport,OurAirports
2624,Tefé Airport,-3.38294005394,-64.7240982056,TFF,SBTF,airport,OurAirports
2625,Tarauacá Airport,-8.1552600860596,-70.783302307129,TRQ,SBTK,airport,OurAirports
2626,Telêmaco Borba Airport,-24.317800521850586,-50.6515998840332,TEC,SBTL,airport,OurAirports
2627,Tiriós Airport,2.22347,-55.946098,,SBTS,airport,OurAirports
2628,Tabatinga Airport,-4.2556700706482,-69.93579864502,TBT,SBTT,airport,OurAirports
2629,Tucuruí Airport,-3.7860100269318,-49.72029876709,TUR,SBTU,airport,OurAirports
2630,São Gabriel da Cachoeira Airport,-0.14835,-66.9855,SJL,SBUA,airport,OurAirports
2631,Paulo Afonso Airport,-9.4008798599243,-38.250598907471,PAV,SBUF,airport,OurAirports
2632,Rubem Berta Airport,-29.7821998596,-57.0382003784,URG,SBUG,airport,OurAirports
2633,Ten. Cel. Aviador César Bombonato Airport,-18.883612,-48.225277,UDI,SBUL,airport,OurAirports
2635,Mário de Almeida Franco Airport,-19.764722824097,-47.966110229492,UBA,SBUR,airport,OurAirports
2636,Major Brigadeiro Trompowsky Airport,-21.5900993347,-45.4733009338,VAG,SBVG,airport,OurAirports
2637,Brigadeiro Camarão Airport,-12.694399833679,-60.098300933838,BVH,SBVH,airport,OurAirports
2638,Eurico de Aguiar Salles Airport,-20.258057,-40.286388,VIX,SBVT,airport,OurAirports
2639,Iauaretê Airport,0.6075000166893,-69.18579864502,,SBYA,airport,OurAirports
2640,Campo Fontenelle Airport,-21.984600067138672,-47.334800720214844,QPS,SBYS,airport,OurAirports
2641,Chacalluta Airport,-18.348499,-70.338699,ARI,SCAR,airport,OurAirports
2642,Balmaceda Airport,-45.916099548339844,-71.68949890136719,BBA,SCBA,airport,OurAirports
2643,El Bosque Airport,-33.561798095703125,-70.68840026855469,,SCBQ,airport,OurAirports
2644,Chile Chico Airport,-46.58330154418945,-71.6874008178711,CCH,SCCC,airport,OurAirports
2645,El Loa Airport,-22.498199462890625,-68.90360260009766,CJC,SCCF,airport,OurAirports
2646,Gral. Bernardo O´Higgins Airport,-36.58250045776367,-72.03140258789062,YAI,SCCH,airport,OurAirports
2647,Pdte. Carlos Ibañez del Campo Airport,-53.002602,-70.854599,PUQ,SCCI,airport,OurAirports
2648,Teniente Vidal Airport,-45.594200134277344,-72.1061019897461,GXQ,SCCY,airport,OurAirports
2649,Diego Aracena Airport,-20.535200119018555,-70.1812973022461,IQQ,SCDA,airport,OurAirports
2650,Comodoro Arturo Merino Benítez International Airport,-33.393001556396484,-70.78579711914062,SCL,SCEL,airport,OurAirports
2651,Cerro Moreno Airport,-23.444499969482422,-70.44509887695312,ANF,SCFA,airport,OurAirports
2652,Capitan Fuentes Martinez Airport Airport,-53.253700256347656,-70.31919860839844,WPR,SCFM,airport,OurAirports
2653,Futaleufú Airport,-43.18920135498047,-71.8510971069336,FFU,SCFT,airport,OurAirports
2654,María Dolores Airport,-37.40169906616211,-72.42539978027344,LSQ,SCGE,airport,OurAirports
2655,Guardiamarina Zañartu Airport,-54.93109893798828,-67.62629699707031,WPU,SCGZ,airport,OurAirports
2656,Carriel Sur Airport,-36.772701,-73.063103,CCP,SCIE,airport,OurAirports
2657,Mataveri Airport,-27.1648006439,-109.42199707,IPC,SCIP,airport,OurAirports
2658,Cañal Bajo Carlos - Hott Siebert Airport,-40.61119842529297,-73.06099700927734,ZOS,SCJO,airport,OurAirports
2659,Vallenar Airport,-28.596399307250977,-70.75599670410156,VLR,SCLL,airport,OurAirports
2660,De La Independencia Airport,-34.17369842529297,-70.77570343017578,QRC,SCRG,airport,OurAirports
2661,Teniente Rodolfo Marsh Martin Base,-62.1907997131,-58.9866981506,TNM,SCRM,airport,OurAirports
2662,La Florida Airport,-29.916201,-71.199501,LSC,SCSE,airport,OurAirports
2663,Eulogio Sánchez Airport,-33.456298828125,-70.54669952392578,,SCTB,airport,OurAirports
2664,Maquehue Airport,-38.766799926758,-72.637100219727,PZS,SCTC,airport,OurAirports
2665,El Tepual Airport,-41.438899993896484,-73.09400177001953,PMC,SCTE,airport,OurAirports
2666,Chaitén Airport,-42.93280029296875,-72.6990966796875,WCH,SCTN,airport,OurAirports
2667,Pichoy Airport,-39.6500015259,-73.0860977173,ZAL,SCVD,airport,OurAirports
2668,Chachoán Airport,-1.2120699882507324,-78.57460021972656,ATF,SEAM,airport,OurAirports
2669,Hacienda Clementina Airport,-1.7062699794769287,-79.37889862060547,,SECM,airport,OurAirports
2670,Francisco De Orellana Airport,-0.4628860056400299,-76.98680114746094,OCC,SECO,airport,OurAirports
2671,Mariscal Lamar Airport,-2.88947,-78.984398,CUE,SECU,airport,OurAirports
2672,Seymour Airport,-0.45375800132751465,-90.26589965820312,GPS,SEGS,airport,OurAirports
2673,José Joaquín de Olmedo International Airport,-2.1574199199699997,-79.88359832760001,GYE,SEGU,airport,OurAirports
2674,Gualaquiza Airport,-3.4232099056243896,-78.56700134277344,,SEGZ,airport,OurAirports
2675,Atahualpa Airport,0.33841899037361145,-78.13639831542969,,SEIB,airport,OurAirports
2676,Km 192 Airport,0.18420299887657166,-79.39199829101562,,SEKK,airport,OurAirports
2677,Hacienda La Julia Airport,-1.7043800354003906,-79.55229949951172,,SELJ,airport,OurAirports
2678,Cotopaxi International Airport,-0.906833,-78.615799,LTX,SELT,airport,OurAirports
2679,Jose Maria Velasco Ibarra Airport,-4.37823009491,-79.94100189210002,MRR,SEMA,airport,OurAirports
2680,Coronel E Carvajal Airport,-2.2991700172424316,-78.12079620361328,XMS,SEMC,airport,OurAirports
2681,General Manuel Serrano Airport,-3.2689,-79.961601,MCH,SEMH,airport,OurAirports
2682,El Carmen Airport,-2.067009925842285,-76.97570037841797,,SEMO,airport,OurAirports
2683,Eloy Alfaro International Airport,-0.9460780024528503,-80.67880249023438,MEC,SEMT,airport,OurAirports
2684,Maragrosa Airport,-2.851099967956543,-79.80359649658203,,SEMX,airport,OurAirports
2685,Amable Calle Gutierrez Airport,-3.3196699619293213,-79.76920318603516,,SEPS,airport,OurAirports
2686,Reales Tamarindos Airport,-1.0416500568389893,-80.47219848632812,PVO,SEPV,airport,OurAirports
2687,Quevedo Airport,-0.9894000291824341,-79.46510314941406,,SEQE,airport,OurAirports
2688,Mariscal Sucre International Airport,-0.129166666667,-78.3575,UIO,SEQM,airport,OurAirports
2689,Chimborazo Airport,-1.6534299850463867,-78.65609741210938,,SERB,airport,OurAirports
2690,Santa Rosa International Airport,-3.441986,-79.996957,ETR,SERO,airport,OurAirports
2691,General Ulpiano Paez Airport,-2.20499,-80.988899,SNC,SESA,airport,OurAirports
2692,Santo Domingo de Los Colorados Airport,-0.2482219934463501,-79.21440124511719,,SESD,airport,OurAirports
2694,Taura Airport,-2.261039972305298,-79.6801986694336,,SETA,airport,OurAirports
2695,Mayor Galo Torres Airport,-0.9867669939994812,-77.81950378417969,,SETE,airport,OurAirports
2696,Tarapoa Airport,-0.12295600026845932,-76.33779907226562,TPC,SETR,airport,OurAirports
2697,Teniente Coronel Luis a Mantilla Airport,0.8095059990882874,-77.70809936523438,TUA,SETU,airport,OurAirports
2699,Silvio Pettirossi International Airport,-25.239999771118164,-57.52000045776367,ASU,SGAS,airport,OurAirports
2700,Juan De Ayolas Airport,-27.370554,-56.854064,AYO,SGAY,airport,OurAirports
2701,Teniente Col Carmelo Peralta Airport,-23.442363,-57.427253,CIO,SGCO,airport,OurAirports
2702,Itaipú Airport,-25.407519,-54.619377,,SGIB,airport,OurAirports
2703,Dr. Luis Maria Argaña International Airport,-22.049999237060547,-60.619998931884766,ESG,SGME,airport,OurAirports
2704,Carlos Miguel Gimenez Airport,-26.881224,-58.318026,PIL,SGPI,airport,OurAirports
2705,El Eden Airport,4.45278,-75.7664,AXM,SKAR,airport,OurAirports
2706,Tres De Mayo Airport,0.505228,-76.5008,PUU,SKAS,airport,OurAirports
2707,Las Flores Airport,9.04554,-73.9749,ELB,SKBC,airport,OurAirports
2708,Palonegro Airport,7.1265,-73.1848,BGA,SKBG,airport,OurAirports
2709,El Dorado International Airport,4.70159,-74.1469,BOG,SKBO,airport,OurAirports
2710,Ernesto Cortissoz International Airport,10.8896,-74.7808,BAQ,SKBQ,airport,OurAirports
2711,José Celestino Mutis Airport,6.20292,-77.3947,BSC,SKBS,airport,OurAirports
2712,Gerardo Tobar López Airport,3.81963,-76.9898,BUN,SKBU,airport,OurAirports
2713,Camilo Daza International Airport,7.92757,-72.5115,CUC,SKCC,airport,OurAirports
2714,Rafael Nuñez International Airport,10.4424,-75.513,CTG,SKCG,airport,OurAirports
2715,Alfonso Bonilla Aragon International Airport,3.54322,-76.3816,CLO,SKCL,airport,OurAirports
2716,La Florida Airport,1.81442,-78.7492,TCO,SKCO,airport,OurAirports
2717,Las Brujas Airport,9.33274,-75.2856,CZU,SKCZ,airport,OurAirports
2718,Yariguíes Airport,7.02433,-73.8068,EJA,SKEJ,airport,OurAirports
2719,Gustavo Artunduaga Paredes Airport,1.58919,-75.5644,FLA,SKFL,airport,OurAirports
2720,Santiago Vila Airport,4.27624,-74.7967,GIR,SKGI,airport,OurAirports
2722,Juan Casiano Airport,2.57013,-77.8986,GPI,SKGP,airport,OurAirports
2723,Guaymaral Airport,4.81233,-74.0649,,SKGY,airport,OurAirports
2724,Perales Airport,4.42161,-75.1333,IBE,SKIB,airport,OurAirports
2725,San Luis Airport,0.861925,-77.6718,IPI,SKIP,airport,OurAirports
2726,Antonio Roldan Betancourt Airport,7.81196,-76.7164,APO,SKLC,airport,OurAirports
2727,Jorge Isaac Airport,11.2325,-72.4901,MCJ,SKLM,airport,OurAirports
2728,Alfredo Vásquez Cobo International Airport,-4.19355,-69.9432,LET,SKLT,airport,OurAirports
2729,Enrique Olaya Herrera Airport,6.220549,-75.590582,EOH,SKMD,airport,OurAirports
2730,Baracoa Airport,9.28474,-74.8461,MGN,SKMG,airport,OurAirports
2731,Los Garzones Airport,8.82374,-75.8258,MTR,SKMR,airport,OurAirports
2732,Fabio Alberto Leon Bentley Airport,1.25366,-70.2339,MVP,SKMU,airport,OurAirports
2733,La Nubia Airport,5.0296,-75.4647,MZL,SKMZ,airport,OurAirports
2734,Benito Salas Airport,2.95015,-75.294,NVA,SKNV,airport,OurAirports
2735,Aguas Claras Airport,8.31506,-73.3583,OCV,SKOC,airport,OurAirports
2736,Otu Airport,7.01037,-74.7155,OTU,SKOT,airport,OurAirports
2737,Puerto Bolívar Airport,12.2215,-71.9848,,SKPB,airport,OurAirports
2738,German Olano Airport,6.18472,-67.4932,PCR,SKPC,airport,OurAirports
2739,Matecaña International Airport,4.81267,-75.7395,PEI,SKPE,airport,OurAirports
2740,Pitalito Airport,1.85777,-76.0857,PTX,SKPI,airport,OurAirports
2741,Guillermo León Valencia Airport,2.4544,-76.6093,PPN,SKPP,airport,OurAirports
2742,Antonio Narino Airport,1.39625,-77.2915,PSO,SKPS,airport,OurAirports
2743,El Embrujo Airport,13.3569,-81.3583,PVA,SKPV,airport,OurAirports
2744,Mariquita Airport,5.21256,-74.8836,MQU,SKQU,airport,OurAirports
2745,Jose Maria Córdova International Airport,6.16454,-75.4231,MDE,SKRG,airport,OurAirports
2746,Almirante Padilla Airport,11.5262,-72.926,RCH,SKRH,airport,OurAirports
2747,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394,SJE,SKSJ,airport,OurAirports
2748,Simón Bolívar International Airport,11.1196,-74.2306,SMR,SKSM,airport,OurAirports
2749,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,ADZ,SKSP,airport,OurAirports
2750,Eduardo Falla Solano Airport,2.15217,-74.7663,SVI,SKSV,airport,OurAirports
2751,Gustavo Vargas Airport,6.45108,-71.7603,TME,SKTM,airport,OurAirports
2752,Santiago Perez Airport,7.06888,-70.7369,AUC,SKUC,airport,OurAirports
2753,El Caraño Airport,5.69076,-76.6412,UIB,SKUI,airport,OurAirports
2754,Heriberto Gíl Martínez Airport,4.08836,-76.2351,ULQ,SKUL,airport,OurAirports
2755,Alfonso López Pumarejo Airport,10.435,-73.2495,VUP,SKVP,airport,OurAirports
2756,Vanguardia Airport,4.16787,-73.6138,VVC,SKVV,airport,OurAirports
2758,Bermejo Airport,-22.7733001709,-64.31289672850001,BJO,SLBJ,airport,OurAirports
2759,Jorge Wilsterman International Airport,-17.421100616455078,-66.1771011352539,CBB,SLCB,airport,OurAirports
2760,Chimore Airport,-16.976834,-65.145568,CCA,SLCH,airport,OurAirports
2761,Capitán Aníbal Arab Airport,-11.040399551400002,-68.7829971313,CIJ,SLCO,airport,OurAirports
2762,El Alto International Airport,-16.5132999420166,-68.19229888916016,LPB,SLLP,airport,OurAirports
2763,Juan Mendoza Airport,-17.962600708,-67.0762023926,ORU,SLOR,airport,OurAirports
2764,Capitan Nicolas Rojas Airport,-19.5431003571,-65.72370147710001,POI,SLPO,airport,OurAirports
2765,Capitán Av. Salvador Ogaya G. airport,-18.975301,-57.820599,PSZ,SLPS,airport,OurAirports
2766,Santa Ana Del Yacuma Airport,-13.762200355500001,-65.4352035522,SBL,SLSA,airport,OurAirports
2767,Juana Azurduy De Padilla Airport,-19.007099151611328,-65.2886962890625,SRE,SLSU,airport,OurAirports
2768,Capitan Oriel Lea Plaza Airport,-21.5557003021,-64.7013015747,TJA,SLTJ,airport,OurAirports
2769,Teniente Av. Jorge Henrich Arauz Airport,-14.8186998367,-64.9179992676,TDD,SLTR,airport,OurAirports
2770,Teniente Coronel Rafael Pabón Airport,-21.255199432399998,-63.4056015015,VLM,SLVM,airport,OurAirports
2771,Viru Viru International Airport,-17.644800186157227,-63.135398864746094,VVI,SLVR,airport,OurAirports
2772,Yacuiba Airport,-21.960899353027344,-63.65169906616211,BYC,SLYA,airport,OurAirports
2773,Johan Adolf Pengel International Airport,5.4528298377999995,-55.1878013611,PBM,SMJP,airport,OurAirports
2774,Cayenne-Rochambeau Airport,4.819809913639999,-52.360401153599994,CAY,SOCA,airport,OurAirports
2775,Saint-Georges-de-l'Oyapock Airport,3.89759993553,-51.8041000366,OYP,SOOG,airport,OurAirports
2776,Huancabamba Airport,-5.256770133972168,-79.44290161132812,,SPAB,airport,OurAirports
2777,Alferez FAP Alfredo Vladimir Sara Bauer Airport,-2.79612994194,-76.46659851070001,AOP,SPAS,airport,OurAirports
2778,Teniente General Gerardo Pérez Pinedo Airport,-10.7291002274,-73.7665023804,,SPAY,airport,OurAirports
2780,Iberia Airport,-11.411600112915039,-69.48870086669922,IBP,SPBR,airport,OurAirports
2781,Cap FAP David Abenzur Rengifo International Airport,-8.37794017791748,-74.57430267333984,PCL,SPCL,airport,OurAirports
2782,Teniente FAP Jaime A De Montreuil Morales Airport,-9.149609565734863,-78.5238037109375,CHM,SPEO,airport,OurAirports
2783,Puerto Esperanza Airport,-9.7681303024292,-70.70649719238281,,SPEP,airport,OurAirports
2784,Cesar Torke Podesta Airport,-17.179000854492188,-70.93080139160156,,SPEQ,airport,OurAirports
2785,Capitan FAP Jose A Quinones Gonzales International Airport,-6.787479877471924,-79.8281021118164,CIX,SPHI,airport,OurAirports
2786,Coronel FAP Alfredo Mendivil Duarte Airport,-13.154800415039062,-74.20439910888672,AYP,SPHO,airport,OurAirports
2787,Andahuaylas Airport,-13.706399917602539,-73.35040283203125,ANS,SPHY,airport,OurAirports
2788,Comandante FAP German Arias Graziani Airport,-9.347439765930176,-77.59839630126953,ATA,SPHZ,airport,OurAirports
2789,Jorge Chávez International Airport,-12.0219,-77.114305,LIM,SPIM,airport,OurAirports
2790,Juanjui Airport,-7.169099807739258,-76.72859954833984,JJI,SPJI,airport,OurAirports
2791,Francisco Carle Airport,-11.7831001282,-75.47339630130001,JAU,SPJJ,airport,OurAirports
2792,Inca Manco Capac International Airport,-15.467100143432617,-70.158203125,JUL,SPJL,airport,OurAirports
2794,Ilo Airport,-17.69499969482422,-71.34400177001953,ILQ,SPLO,airport,OurAirports
2795,Las Palmas Air Base,-12.16069984436,-76.998901367188,,SPLP,airport,OurAirports
2796,Capitan FAP Pedro Canga Rodriguez Airport,-3.55253005027771,-80.38140106201172,TBP,SPME,airport,OurAirports
2797,Moises Benzaquen Rengifo Airport,-5.893770217895508,-76.11820220947266,YMS,SPMS,airport,OurAirports
2799,Collique Airport,-11.92870044708252,-77.06109619140625,,SPOL,airport,OurAirports
2800,Chachapoyas Airport,-6.201809883117676,-77.8561019897461,CHH,SPPY,airport,OurAirports
2801,Coronel FAP Francisco Secada Vignetta International Airport,-3.7847399711608887,-73.30879974365234,IQT,SPQT,airport,OurAirports
2802,Rodríguez Ballón International Airport,-16.3411006927,-71.5830993652,AQP,SPQU,airport,OurAirports
2803,Capitán FAP Leonardo Alvariño Herr Airport,-11.128600120544434,-75.35050201416016,,SPRM,airport,OurAirports
2804,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.08141040802002,-79.10880279541016,TRU,SPRU,airport,OurAirports
2805,Capitán FAP Renán Elías Olivera International Airport,-13.74489974975586,-76.22029876708984,PIO,SPSO,airport,OurAirports
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948272705,-76.37319946289062,TPP,SPST,airport,OurAirports
2807,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.053300857500002,-70.2758026123,TCQ,SPTN,airport,OurAirports
2808,Padre Aldamiz International Airport,-12.6135997772,-69.2285995483,PEM,SPTU,airport,OurAirports
2809,Capitán FAP Guillermo Concha Iberico International Airport,-5.20574998856,-80.61640167239999,PIU,SPUR,airport,OurAirports
